"URL","HTTP_STATUS","FINAL_URL","INTERNAL_LINK_COUNT","CANONICAL","ROBOTS_META","H1_COUNT","PRELAUNCH_CURTAIN","SAFE_LINK_MASK"
"https://jungle.tibaldo.fr/plantes/monstera/standleyana","200","https://jungle.tibaldo.fr/plantes/monstera/standleyana","71","https://jungle.tibaldo.fr/plantes/monstera/standleyana","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/crystallinum","200","https://jungle.tibaldo.fr/plantes/anthurium/crystallinum","72","https://jungle.tibaldo.fr/plantes/anthurium/crystallinum","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/magnificum","200","https://jungle.tibaldo.fr/plantes/anthurium/magnificum","71","https://jungle.tibaldo.fr/plantes/anthurium/magnificum","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/forgetii","200","https://jungle.tibaldo.fr/plantes/anthurium/forgetii","71","https://jungle.tibaldo.fr/plantes/anthurium/forgetii","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/papillilaminum","200","https://jungle.tibaldo.fr/plantes/anthurium/papillilaminum","71","https://jungle.tibaldo.fr/plantes/anthurium/papillilaminum","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/cuprea","200","https://jungle.tibaldo.fr/plantes/alocasia/cuprea","72","https://jungle.tibaldo.fr/plantes/alocasia/cuprea","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/zebrina","200","https://jungle.tibaldo.fr/plantes/alocasia/zebrina","71","https://jungle.tibaldo.fr/plantes/alocasia/zebrina","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/reginula","200","https://jungle.tibaldo.fr/plantes/alocasia/reginula","71","https://jungle.tibaldo.fr/plantes/alocasia/reginula","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/micholitziana","200","https://jungle.tibaldo.fr/plantes/alocasia/micholitziana","71","https://jungle.tibaldo.fr/plantes/alocasia/micholitziana","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/baginda","200","https://jungle.tibaldo.fr/plantes/alocasia/baginda","71","https://jungle.tibaldo.fr/plantes/alocasia/baginda","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/sinuata","200","https://jungle.tibaldo.fr/plantes/alocasia/sinuata","71","https://jungle.tibaldo.fr/plantes/alocasia/sinuata","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/longiloba","200","https://jungle.tibaldo.fr/plantes/alocasia/longiloba","71","https://jungle.tibaldo.fr/plantes/alocasia/longiloba","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/macrorrhizos","200","https://jungle.tibaldo.fr/plantes/alocasia/macrorrhizos","71","https://jungle.tibaldo.fr/plantes/alocasia/macrorrhizos","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/odora","200","https://jungle.tibaldo.fr/plantes/alocasia/odora","71","https://jungle.tibaldo.fr/plantes/alocasia/odora","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/maranta/lemon-lime","200","https://jungle.tibaldo.fr/plantes/maranta/lemon-lime","74","https://jungle.tibaldo.fr/plantes/maranta/lemon-lime","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/clarinervium","200","https://jungle.tibaldo.fr/plantes/anthurium/clarinervium","73","https://jungle.tibaldo.fr/plantes/anthurium/clarinervium","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/warocqueanum","200","https://jungle.tibaldo.fr/plantes/anthurium/warocqueanum","73","https://jungle.tibaldo.fr/plantes/anthurium/warocqueanum","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/musa/basjoo","200","https://jungle.tibaldo.fr/plantes/musa/basjoo","72","https://jungle.tibaldo.fr/plantes/musa/basjoo","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/musa/sikkimensis-red-tiger","200","https://jungle.tibaldo.fr/plantes/musa/sikkimensis-red-tiger","72","https://jungle.tibaldo.fr/plantes/musa/sikkimensis-red-tiger","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/musa/florida-variegata","200","https://jungle.tibaldo.fr/plantes/musa/florida-variegata","72","https://jungle.tibaldo.fr/plantes/musa/florida-variegata","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/ensete/ventricosum-maurelii","200","https://jungle.tibaldo.fr/plantes/ensete/ventricosum-maurelii","72","https://jungle.tibaldo.fr/plantes/ensete/ventricosum-maurelii","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/cycas/revoluta","200","https://jungle.tibaldo.fr/plantes/cycas/revoluta","74","https://jungle.tibaldo.fr/plantes/cycas/revoluta","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/dicksonia/antarctica","200","https://jungle.tibaldo.fr/plantes/dicksonia/antarctica","73","https://jungle.tibaldo.fr/plantes/dicksonia/antarctica","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/agave/americana-variegata","200","https://jungle.tibaldo.fr/plantes/agave/americana-variegata","72","https://jungle.tibaldo.fr/plantes/agave/americana-variegata","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/fatsia/japonica-spiders-web","200","https://jungle.tibaldo.fr/plantes/fatsia/japonica-spiders-web","72","https://jungle.tibaldo.fr/plantes/fatsia/japonica-spiders-web","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/strelitzia/alba","200","https://jungle.tibaldo.fr/plantes/strelitzia/alba","72","https://jungle.tibaldo.fr/plantes/strelitzia/alba","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/strelitzia/caudata","200","https://jungle.tibaldo.fr/plantes/strelitzia/caudata","72","https://jungle.tibaldo.fr/plantes/strelitzia/caudata","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/strelitzia/juncea","200","https://jungle.tibaldo.fr/plantes/strelitzia/juncea","72","https://jungle.tibaldo.fr/plantes/strelitzia/juncea","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/strelitzia/nicolai","200","https://jungle.tibaldo.fr/plantes/strelitzia/nicolai","72","https://jungle.tibaldo.fr/plantes/strelitzia/nicolai","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/strelitzia/reginae","200","https://jungle.tibaldo.fr/plantes/strelitzia/reginae","72","https://jungle.tibaldo.fr/plantes/strelitzia/reginae","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/tandurusa","200","https://jungle.tibaldo.fr/plantes/alocasia/tandurusa","74","https://jungle.tibaldo.fr/plantes/alocasia/tandurusa","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/melo","200","https://jungle.tibaldo.fr/plantes/alocasia/melo","73","https://jungle.tibaldo.fr/plantes/alocasia/melo","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/alocasia/mortfontanensis-polly","200","https://jungle.tibaldo.fr/plantes/alocasia/mortfontanensis-polly","74","https://jungle.tibaldo.fr/plantes/alocasia/mortfontanensis-polly","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/luxurians","200","https://jungle.tibaldo.fr/plantes/anthurium/luxurians","73","https://jungle.tibaldo.fr/plantes/anthurium/luxurians","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/anthurium/wendlingeri","200","https://jungle.tibaldo.fr/plantes/anthurium/wendlingeri","74","https://jungle.tibaldo.fr/plantes/anthurium/wendlingeri","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/philodendron/hederaceum","200","https://jungle.tibaldo.fr/plantes/philodendron/hederaceum","74","https://jungle.tibaldo.fr/plantes/philodendron/hederaceum","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/philodendron/pink-princess","200","https://jungle.tibaldo.fr/plantes/philodendron/pink-princess","74","https://jungle.tibaldo.fr/plantes/philodendron/pink-princess","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/monstera/albo-variegata","200","https://jungle.tibaldo.fr/plantes/monstera/albo-variegata","74","https://jungle.tibaldo.fr/plantes/monstera/albo-variegata","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/ficus/elastica","200","https://jungle.tibaldo.fr/plantes/ficus/elastica","74","https://jungle.tibaldo.fr/plantes/ficus/elastica","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/hoya/carnosa","200","https://jungle.tibaldo.fr/plantes/hoya/carnosa","74","https://jungle.tibaldo.fr/plantes/hoya/carnosa","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/syngonium/podophyllum","200","https://jungle.tibaldo.fr/plantes/syngonium/podophyllum","74","https://jungle.tibaldo.fr/plantes/syngonium/podophyllum","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/plantes/sansevieria/trifasciata","200","https://jungle.tibaldo.fr/plantes/sansevieria/trifasciata","74","https://jungle.tibaldo.fr/plantes/sansevieria/trifasciata","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
"https://jungle.tibaldo.fr/evenements/ouverture-tibaldo-jungle-lille","200","https://jungle.tibaldo.fr/evenements/ouverture-tibaldo-jungle-lille","64","https://jungle.tibaldo.fr/evenements/ouverture-tibaldo-jungle-lille","","1","YES","PRESENT_IN_HTML_OR_ASSET_GRAPH"
